Time,header.seq,header.stamp.secs,header.stamp.nsecs,header.frame_id,radiation_type,field_of_view,min_range,max_range,range
1728916974.4121082,1118,1728916974,403073072,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916974.4479911,1119,1728916974,438301801,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916974.483262,1120,1728916974,474494457,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916974.5202415,1121,1728916974,510804176,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916974.5567553,1122,1728916974,546918392,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916974.592027,1123,1728916974,583064079,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916974.6280358,1124,1728916974,619179248,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916974.6654186,1125,1728916974,655679702,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10700000077486038
1728916974.7006664,1126,1728916974,691673278,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11400000005960464
1728916974.7368143,1127,1728916974,727963924,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11400000005960464
1728916974.774203,1128,1728916974,764242172,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11400000005960464
1728916974.8083553,1129,1728916974,799288034,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916974.844461,1130,1728916974,835481643,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916974.8802752,1131,1728916974,870780944,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916974.9160306,1132,1728916974,907068967,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916974.952249,1133,1728916974,943278074,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916974.989777,1134,1728916974,979520797,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916975.02429,1135,1728916975,15641689,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916975.060434,1136,1728916975,51702737,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916975.0972924,1137,1728916975,87765932,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916975.133042,1138,1728916975,123951435,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916975.1681268,1139,1728916975,159023761,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916975.2050283,1140,1728916975,195322036,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916975.2402418,1141,1728916975,231421232,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916975.2763147,1142,1728916975,267477750,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10400000214576721
1728916975.3136983,1143,1728916975,303853273,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916975.3489766,1144,1728916975,339896917,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10499999672174454
1728916975.3850312,1145,1728916975,375946521,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916975.421549,1146,1728916975,412464618,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916975.4567056,1147,1728916975,447581529,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10999999940395355
1728916975.4927328,1148,1728916975,483869075,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916975.5292988,1149,1728916975,520139217,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916975.5648885,1150,1728916975,556175947,endeavour/tof/bottom,0,0.0,0.0,99.0,0.11100000143051147
1728916975.6014855,1151,1728916975,592406511,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916975.6383493,1152,1728916975,628538131,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916975.6736755,1153,1728916975,664676427,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10599999874830246
1728916975.7097373,1154,1728916975,700686454,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916975.747189,1155,1728916975,737422227,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916975.81238,1156,1728916975,773639440,endeavour/tof/bottom,0,0.0,0.0,99.0,0.1080000028014183
1728916975.8183424,1157,1728916975,809725999,endeavour/tof/bottom,0,0.0,0.0,99.0,0.10899999737739563
